121.4881912,31.05640788
121.490448,31.05647138
121.4927598,31.05662488
121.5047216,31.0570712
121.5055802,31.0571147
121.5060845,31.05711604
121.5063962,31.05712954
121.5070628,31.05716804
121.5076492,31.05720871
121.5078708,31.05720954
121.5079255,31.05720704
121.5079867,31.05722654
121.5080272,31.05723871
121.5080397,31.05723587
121.508574,31.05724671
121.5097423,31.05736537
121.511387,31.05745387
121.5133137,31.05752954
121.5150938,31.05758737
121.5177842,31.05774873
121.5084008,31.11367882
121.5080539,31.11464565
121.5077504,31.11550082
121.5074659,31.11630715
121.5060539,31.12019353
121.5060624,31.12031346
121.5060696,31.12032929
121.5059171,31.12075863
121.5056943,31.12138379
121.5054029,31.12219746
121.5050683,31.12305929
121.5043531,31.12507213
121.5042076,31.12546379
121.5040301,31.12598846
121.5036651,31.12703429
121.5031746,31.12840363
121.5026748,31.1297631
121.5021679,31.13114944
121.5015253,31.13274977
121.5009104,31.1344211
121.5004031,31.13587277
121.4998993,31.13729544
121.4993631,31.13880429
121.4989088,31.14011996
121.4984681,31.14148629
121.4979803,31.14276629
121.4975196,31.14414596
121.4969748,31.14566296
121.4965036,31.14690062
121.4960215,31.14841656
121.4954883,31.1499685
121.4950375,31.15146366
121.4984755,31.15365757
121.5003288,31.1537604
121.5022433,31.15386007
121.5040732,31.15396023
121.505952,31.15406107
121.5079188,31.1541281
121.5101898,31.15425277
121.5124939,31.15437143
121.5147954,31.1544946
121.5170605,31.15467687
121.5192828,31.1548212
121.5214116,31.15513237
121.5232791,31.15552953
121.5251738,31.15612237
121.5267256,31.15679793
121.5280656,31.1572501
121.5294924,31.15765243
121.5312434,31.1581246
121.5332912,31.15830793
121.5349182,31.15837227
121.5351827,31.15947036
121.5339611,31.1603517
121.5329886,31.1617167
121.5319571,31.16293486
121.5311192,31.16403253
121.5307281,31.16458103
121.5306892,31.1646262
121.5307006,31.1646322
121.5306997,31.16462453
121.5306941,31.16462103
121.5306954,31.16462003
121.5306961,31.16462386
121.5306899,31.1646327
121.5306036,31.1647642
121.5301819,31.16539786
121.5296582,31.1663037
121.5291044,31.16743686
121.5286419,31.16864303
121.5281798,31.16995509
121.526626,31.17442443
121.5261455,31.17588576
121.525696,31.17731259
121.5254953,31.17864759
121.5255766,31.17982198
121.5264452,31.18036588
121.5276706,31.18070938
121.5283717,31.18089138
121.5285716,31.18094755
121.5285794,31.18094972
121.5287342,31.18097755
121.5293057,31.18111655
121.5304627,31.18139105
121.5318422,31.18180655
121.5328856,31.18242105
121.5342041,31.18289288
121.5350216,31.18318772
121.5359351,31.18366432
121.5373476,31.18393698
121.5390435,31.18404582
121.5399241,31.18419632
121.5399221,31.18419598
121.5399135,31.18419482
121.5399105,31.18419065
121.5403131,31.18427515
121.5413868,31.18445498
121.542621,31.18465598
121.5432503,31.18476165
121.543849,31.18487515
121.5447843,31.18504365
121.544908,31.18508848
121.5449381,31.18512332
121.545363,31.18530498
121.5462245,31.18569085
121.5474258,31.18590351
121.5483953,31.18610918
121.5483868,31.18675251
121.5480958,31.18784601
121.547844,31.18884101
121.5476842,31.18971178
121.547422,31.19071078
121.547147,31.19192645
121.5467782,31.19328062
121.5465322,31.19438562
121.5462765,31.19572112
121.545903,31.19715828
121.5457565,31.19804862
121.54573,31.19816212
121.5457297,31.19815395
121.5457283,31.19814512
121.5457946,31.19800415
121.545781,31.19801415
121.545774,31.19802815
121.5457691,31.19812182
121.5457283,31.19857715
121.5462743,31.19888512
121.5474793,31.19904612
121.5490951,31.19928807
121.5508871,31.19983791
121.5525501,31.20063007
121.5538911,31.20126907
121.5548876,31.20170741
121.5550451,31.20179057
121.5550449,31.20179907
121.5550501,31.20181657
121.5550516,31.20182424
121.5550446,31.20182007
121.5550378,31.20181424
121.5550413,31.20180607
121.5551686,31.20185391
121.5553298,31.20242507
121.5548371,31.20351874
121.5543271,31.20473191
121.5539498,31.20562974
121.5543194,31.20613441
121.5554953,31.20671274
121.556972,31.20761794
121.5587492,31.20854677
121.5605595,31.20936271
121.5617845,31.20972388
121.5619625,31.20977205
121.562256,31.20984521
121.5628764,31.21004705
121.5629119,31.21005255
121.5629095,31.21004605
121.5629127,31.21003905
121.5633114,31.21008371
121.5642754,31.21008571
121.565642,31.21003688
121.567601,31.21013548
121.569396,31.21017181
121.570415,31.21027498
121.5705045,31.21044765
121.570492,31.21047715
121.5704871,31.21049665
121.5704636,31.21051615
121.5702128,31.21057231
121.5691571,31.21052298
121.5678871,31.21052815
121.566751,31.21055981
121.5662765,31.21056598
121.5662555,31.21057398
121.5662346,31.21058265
121.5654439,31.21066721
121.565218,31.21073438
121.5651649,31.21103838
121.565096,31.21151388
121.5650479,31.21187005
121.5650355,31.21188105
121.5650364,31.21187588
121.5650297,31.21186355
121.5650164,31.21185188
121.5649952,31.21190005
121.5647599,31.21220905
121.5636547,31.21215238
121.5623154,31.21208638
121.5619642,31.21259305
121.5617497,31.21371405
121.5615194,31.21484055
121.5613592,31.21559838
121.5610972,31.21574771
121.5602942,31.21569238
121.5592079,31.21561938
121.5581282,31.21552538
121.5576007,31.21551755
121.5573507,31.21585938
121.5572395,31.21649588
121.5572525,31.21712155
121.5581749,31.21735238
121.5589667,31.21756238
121.5589877,31.21759905
121.5589962,31.21761755
121.5589964,31.21762871
121.559268,31.21774355
121.5595702,31.21781471
121.560017,31.21795271
121.560892,31.21820838
121.5621622,31.21858138
121.5635542,31.21898038
121.5649616,31.21937984
121.5663349,31.2196447
121.5672696,31.21981355
121.5674189,31.21984105
121.5674294,31.21984637
121.5674364,31.21986187
121.5674317,31.2198852
121.5674299,31.2198967
121.5674277,31.21990038
121.5674436,31.21990055
121.5679971,31.2199727
121.5690867,31.22015054
121.5703979,31.22032538
121.5720386,31.22057504
121.5737474,31.22083254
121.5750571,31.22104605
121.5764312,31.22118903
121.5771207,31.22129086
121.578118,31.22142519
121.5792402,31.22153219
121.5795855,31.22062319
121.5798747,31.21928269
121.5799438,31.21775947
121.5796922,31.2163313
121.5794502,31.21496914
121.5800602,31.2137143
121.5813088,31.2129078
121.5816318,31.21165114
121.5818762,31.21056997
121.5822047,31.20934164
121.582555,31.20776538
121.5829811,31.20599505
121.5834353,31.20421555
121.5838975,31.20249205
121.5842635,31.20090722
121.5846741,31.19973138
121.5856313,31.19961105
121.5870329,31.19994354
121.5887618,31.20047638
121.5906339,31.20096204
121.5923454,31.20141738
121.5942474,31.20188554
121.595787,31.20205969
121.5962148,31.20169002
121.5963403,31.20077119
121.5965116,31.19974019
121.5965503,31.19948819
121.596552,31.19949019
121.5965055,31.19947569
121.5964681,31.19946302
121.596634,31.19921435
121.5971293,31.19922652
121.597897,31.19938302
121.598448,31.19946985
121.5986406,31.19950685
121.5986765,31.19976869
121.5990803,31.19990869
121.5999423,31.19995002
121.6009365,31.20000019
121.601953,31.20004969
121.6031643,31.20011935
121.6042738,31.20017269
121.6053926,31.20022935
121.6063605,31.20011483
121.6068149,31.20011033
121.6069565,31.19991283
121.6069222,31.19951366
121.6066087,31.19926316
121.6066132,31.19917383
